1* Populacao:
Posicao: [570, 0.3, 5, 0.9842, 0.9, 2, 2, 2, 2] | Acuracia: 85.1% | Precisao: 70.7% | Recall: 71.9% | Media: 75.3%
Posicao: [519, 0.2078, 12, 0.8081, 1.0, 3, 1, 3, 7] | Acuracia: 91.3% | Precisao: 82.9% | Recall: 82.4% | Media: 85.4%
Posicao: [966, 0.2769, 5, 1.0, 0.5, 3, 0, 2, 7] | Acuracia: 82.8% | Precisao: 67.0% | Recall: 68.9% | Media: 72.2%
Posicao: [638, 0.068, 12, 0.739, 0.6199, 0, 0, 1, 5] | Acuracia: 92.8% | Precisao: 86.3% | Recall: 84.3% | Media: 87.6%
Posicao: [984, 0.068, 9, 0.7546, 0.8214, 2, 2, 1, 2] | Acuracia: 89.7% | Precisao: 79.7% | Recall: 78.9% | Media: 82.5%
Posicao: [475, 0.3, 12, 0.866, 0.7847, 0, 1, 1, 10] | Acuracia: 95.8% | Precisao: 92.5% | Recall: 90.8% | Media: 93.0%
Posicao: [320, 0.1892, 12, 1.0, 0.5645, 0, 0, 2, 3] | Acuracia: 94.2% | Precisao: 89.3% | Recall: 87.4% | Media: 90.2%
Posicao: [522, 0.088, 5, 0.9021, 0.7196, 0, 1, 3, 7] | Acuracia: 82.3% | Precisao: 66.4% | Recall: 69.0% | Media: 71.9%
Posicao: [672, 0.0966, 9, 1.0, 0.9, 0, 1, 3, 1] | Acuracia: 90.9% | Precisao: 82.3% | Recall: 81.1% | Media: 84.6%
Posicao: [728, 0.1735, 12, 0.9033, 0.7427, 0, 2, 2, 3] | Acuracia: 96.2% | Precisao: 93.5% | Recall: 91.3% | Media: 93.6%
Posicao: [779, 0.2053, 8, 1.0, 0.641, 0, 0, 2, 6] | Acuracia: 92.2% | Precisao: 85.0% | Recall: 83.4% | Media: 86.7%
Posicao: [385, 0.068, 12, 0.7204, 0.8024, 0, 0, 3, 8] | Acuracia: 90.4% | Precisao: 81.1% | Recall: 80.4% | Media: 83.7%
Posicao: [804, 0.3, 12, 0.7925, 0.7434, 0, 0, 2, 5] | Acuracia: 96.5% | Precisao: 93.8% | Recall: 92.0% | Media: 94.1%
Posicao: [516, 0.1982, 8, 1.0, 0.9, 4, 0, 0, 7] | Acuracia: 85.3% | Precisao: 71.1% | Recall: 72.8% | Media: 75.9%
Posicao: [564, 0.1983, 5, 1.0, 0.9, 3, 0, 2, 5] | Acuracia: 83.2% | Precisao: 67.7% | Recall: 69.7% | Media: 72.9%
Posicao: [622, 0.2243, 12, 0.7405, 0.6703, 0, 0, 2, 6] | Acuracia: 96.1% | Precisao: 93.1% | Recall: 91.2% | Media: 93.4%
Posicao: [696, 0.3, 12, 0.7156, 0.6788, 3, 2, 1, 2] | Acuracia: 91.5% | Precisao: 83.3% | Recall: 82.4% | Media: 85.5%
Posicao: [651, 0.1745, 12, 0.7149, 0.537, 0, 1, 2, 1] | Acuracia: 95.4% | Precisao: 91.7% | Recall: 89.6% | Media: 92.2%
Posicao: [785, 0.2634, 8, 1.0, 0.6402, 0, 2, 1, 5] | Acuracia: 93.2% | Precisao: 86.9% | Recall: 85.4% | Media: 88.4%
Posicao: [563, 0.2489, 12, 1.0, 0.6, 3, 0, 1, 8] | Acuracia: 87.9% | Precisao: 76.0% | Recall: 76.7% | Media: 79.9%
Posicao: [676, 0.3, 12, 0.9429, 0.8772, 4, 0, 0, 7] | Acuracia: 89.6% | Precisao: 79.3% | Recall: 79.6% | Media: 82.5%
Posicao: [468, 0.1375, 12, 1.0, 0.7476, 2, 2, 1, 6] | Acuracia: 89.2% | Precisao: 78.5% | Recall: 78.6% | Media: 81.8%

Melhor Posicao: [730, 0.2662, 12, 1.0, 0.6686, 0, 0, 2, 4] | Acuracia: 96.8% | Precisao: 94.4% | Recall: 92.5% | Media: 94.5%

4* Interacao:
Posicao: [581, 0.126, 7, 0.9151, 0.6678, 0, 0, 2, 7] | Acuracia: 87.0% | Precisao: 74.2% | Recall: 74.5% | Media: 78.2%
Posicao: [832, 0.2238, 12, 1.0, 0.8053, 2, 0, 2, 3] | Acuracia: 90.5% | Precisao: 81.1% | Recall: 81.0% | Media: 84.0%
Posicao: [780, 0.1166, 8, 1.0, 0.7151, 2, 2, 2, 4] | Acuracia: 86.2% | Precisao: 72.8% | Recall: 73.9% | Media: 77.2%
Posicao: [820, 0.1459, 11, 0.666, 0.9, 0, 1, 3, 4] | Acuracia: 95.8% | Precisao: 92.6% | Recall: 90.5% | Media: 92.9%
Posicao: [583, 0.2692, 12, 1.0, 0.7779, 2, 1, 2, 10] | Acuracia: 89.0% | Precisao: 78.2% | Recall: 78.6% | Media: 81.6%
Posicao: [761, 0.2743, 12, 0.9477, 0.744, 0, 1, 2, 4] | Acuracia: 96.7% | Precisao: 94.3% | Recall: 92.4% | Media: 94.4%
Posicao: [858, 0.2212, 7, 0.9072, 0.5, 0, 2, 3, 4] | Acuracia: 89.7% | Precisao: 79.8% | Recall: 78.9% | Media: 82.5%
Posicao: [935, 0.2391, 10, 0.9625, 0.7, 0, 2, 3, 3] | Acuracia: 96.2% | Precisao: 93.3% | Recall: 91.3% | Media: 93.5%
Posicao: [833, 0.3, 12, 1.0, 0.6273, 0, 0, 3, 3] | Acuracia: 96.5% | Precisao: 94.0% | Recall: 92.1% | Media: 94.2%
